feature,category,total_ms,count,mean_ms,min_ms,max_ms,ms_per_sample,total_samples
invariant_drift,invariant_drift,637.90625,1,637.90625,637.90625,637.90625,159.4765625,4
cross_channel,cross_channel,359.01336669921875,1,359.01336669921875,359.01336669921875,359.01336669921875,89.75334167480469,4
spatial,spatial,114.24870300292969,1,114.24870300292969,114.24870300292969,114.24870300292969,28.562175750732422,4
multiscale,multiscale,74.74342346191406,1,74.74342346191406,74.74342346191406,74.74342346191406,18.685855865478516,4
spectral,spectral,34.01504135131836,1,34.01504135131836,34.01504135131836,34.01504135131836,8.50376033782959,4
temporal,temporal,15.476960182189941,1,15.476960182189941,15.476960182189941,15.476960182189941,3.8692400455474854,4
causality,causality,6.696959972381592,1,6.696959972381592,6.696959972381592,6.696959972381592,1.674239993095398,4
